Time	ID	Naive exposed	Naive infected	Focal exposed	Focal infected
38.8647	5510	2	1	2	0
38.8715	7726	0	0	1	0
38.8772	6240	0	0	1	0
38.8836	1802	6	2	3	1
38.893	5279	0	0	4	1
38.8934	5380	0	0	0	0
38.9063	7892	0	0	0	0
38.9066	8833	1	0	7	1
38.915	5319	0	0	0	0
38.9224	4237	0	0	2	1
38.924	4231	1	1	2	0
38.9302	1336	0	0	0	0
38.9364	3321	4	0	14	3
38.9389	305	0	0	8	1
38.9433	4936	0	0	1	1
38.9497	582	1	0	13	2
38.9626	5631	1	0	0	0
38.9731	791	1	0	3	0
38.9925	6907	0	0	5	0
39.0028	4805	0	0	0	0
39.0036	8566	3	0	9	3
39.0074	3671	9	3	12	3
39.0162	317	15	5	8	2
39.0197	2730	0	0	0	0
39.021	8326	0	0	0	0
39.0449	9707	0	0	2	0
39.0461	596	3	2	3	0
39.0505	2549	0	0	0	0
39.0516	9675	0	0	0	0
39.0721	8467	2	0	6	2
39.0795	107	0	0	3	2
39.0816	6339	0	0	7	1
39.0826	7040	0	0	4	0
39.0942	5482	0	0	1	0
39.0978	1185	0	0	0	0
39.1061	4833	0	0	6	0
39.1261	31	4	1	7	3
39.1396	9938	5	1	8	1
39.1464	3438	5	1	7	1
39.1525	1926	10	2	5	1
39.1532	4153	0	0	0	0
39.1538	6691	1	1	4	0
39.1547	2218	0	0	0	0
39.1645	5806	1	1	4	0
39.1666	861	3	1	5	1
39.1668	2584	0	0	2	1
39.1725	6869	0	0	0	0
39.1838	3419	9	2	6	1
39.1916	2071	3	1	9	3
39.1946	5388	0	0	6	0
39.2012	172	0	0	6	1
39.2021	1807	13	3	12	3
39.2097	4068	0	0	2	0
39.2137	6728	0	0	1	0
39.2191	2429	2	2	6	0
39.2235	1885	0	0	0	0
39.2383	2869	0	0	1	0
39.2432	9533	0	0	0	0
39.2479	2493	0	0	2	0
39.2538	1630	0	0	6	1
39.2646	7331	13	5	12	1
39.2657	7796	0	0	0	0
39.2812	4183	5	1	10	0
39.2871	1937	0	0	1	0
39.2872	4313	2	1	8	1
39.2979	7649	0	0	7	2
39.2994	5703	0	0	1	1
39.3031	2721	2	1	1	0
39.3041	710	14	4	12	1
39.3175	3910	0	0	0	0
39.3195	8952	7	1	11	0
39.3211	910	1	0	2	0
39.3244	5394	0	0	0	0
39.325	6643	10	4	7	2
39.3302	8506	0	0	5	1
39.3359	3352	0	0	0	0
39.3425	6373	2	0	2	0
39.3452	9348	1	1	7	3
39.3465	1944	1	0	4	0
39.3519	6992	4	1	8	2
39.3534	6979	1	1	8	3
39.3571	1311	0	0	0	0
39.3644	5064	1	1	6	1
39.3694	4918	0	0	3	1
39.3751	7832	2	1	5	0
39.3769	4519	0	0	0	0
39.3847	7615	6	0	10	3
39.3908	4685	2	1	5	0
39.3938	6319	1	0	6	1
39.3957	619	2	1	3	0
39.3971	108	11	2	10	4
39.3974	1028	1	0	6	1
39.3976	9332	0	0	1	1
39.4034	3926	11	1	10	2
39.4034	5827	2	0	2	0
39.4079	7818	0	0	1	0
39.4183	9017	0	0	6	0
39.4223	2745	0	0	0	0
39.4324	7133	1	0	3	0
39.4352	833	8	0	9	1
39.4374	442	0	0	8	0
39.4583	6324	0	0	6	1
39.469	6639	0	0	5	1
39.4722	859	1	0	2	1
39.473	802	0	0	0	0
39.4771	6307	0	0	1	0
39.4844	7065	2	1	3	1
39.4849	2676	4	1	17	2
39.4865	8528	0	0	7	1
39.4879	2797	1	0	7	4
39.498	4599	0	0	2	0
39.51	66	3	0	8	0
39.5185	4868	0	0	0	0
39.5216	3477	0	0	3	0
39.5289	5285	0	0	1	0
39.5294	1633	0	0	8	0
39.5362	9418	0	0	0	0
39.5472	2202	8	0	7	0
39.5606	8776	1	0	4	0
39.5693	2529	0	0	3	0
39.5735	2005	4	0	8	1
39.5804	5757	1	0	9	3
39.5868	4867	0	0	7	0
39.5947	4463	0	0	3	0
39.5958	5546	2	2	5	1
39.6243	1848	0	0	0	0
39.6244	2779	3	2	7	0
39.6266	440	5	1	5	0
39.6285	7797	0	0	3	1
39.6349	6058	0	0	2	0
39.643	9438	2	0	4	0
39.6459	13	4	1	9	0
39.6515	8305	0	0	8	0
39.6552	6082	5	1	11	0
39.6635	7529	1	0	5	0
39.6682	2744	6	2	18	3
39.6697	6025	1	1	2	0
39.673	6598	0	0	1	1
39.675	4461	1	1	4	1
39.6792	5128	0	0	5	1
39.6827	8698	2	1	7	1
39.6888	5832	0	0	4	0
39.6938	5487	0	0	0	0
39.694	9351	0	0	2	0
39.6954	8978	0	0	5	3
39.6967	2380	3	0	7	2
39.7002	7142	1	0	4	1
39.7045	7336	0	0	0	0
39.7075	7015	0	0	4	2
39.7098	2637	1	1	6	0
39.7245	9234	1	0	7	2
39.7298	4450	0	0	11	2
39.7315	3634	0	0	0	0
39.7323	5342	0	0	0	0
39.7326	5867	0	0	4	0
39.7327	6846	0	0	1	0
39.7341	5116	3	2	5	0
39.7341	174	0	0	3	0
39.7423	3244	0	0	1	0
39.7514	6696	0	0	4	1
39.7527	866	1	0	4	2
39.756	1481	3	0	10	2
39.7598	6419	1	0	9	1
39.7642	3313	0	0	6	1
39.7678	5624	1	1	5	1
39.7703	2836	0	0	0	0
39.7713	3614	0	0	0	0
39.7837	1786	1	0	9	0
39.7862	7828	18	5	14	1
39.7974	6223	0	0	2	0
39.8086	4381	1	0	2	1
39.8121	5758	0	0	1	0
39.8191	5178	0	0	1	0
39.8206	2082	0	0	2	0
39.8242	3765	0	0	0	0
39.83	6943	1	0	8	1
39.831	9353	1	1	11	0
39.8315	6929	0	0	1	0
39.833	8663	0	0	8	3
39.8331	3907	0	0	2	0
39.8394	1750	0	0	0	0
39.845	6556	0	0	1	0
39.8454	8690	0	0	0	0
39.8462	313	1	0	3	1
39.8467	4904	0	0	2	0
39.8525	3885	0	0	3	0
39.8549	3165	0	0	5	1
39.8558	6372	0	0	1	0
39.8611	8979	0	0	2	1
39.8627	7967	5	0	4	1
39.8741	3768	0	0	2	0
39.8822	1723	0	0	3	0
39.8869	2407	0	0	2	0
39.8891	2265	0	0	3	0
39.8961	9617	0	0	3	0
39.9004	6559	0	0	5	1
39.9011	932	3	1	10	0
39.9107	1623	0	0	4	0
39.9194	8756	0	0	7	0
39.9285	6860	0	0	6	1
39.9287	5954	0	0	1	0
39.9461	4482	0	0	4	1
39.9486	8794	1	0	1	0
39.9514	7788	2	1	1	0
39.9686	5751	0	0	2	0
39.9719	6529	0	0	1	0
39.9726	7358	0	0	3	1
39.9734	3964	2	2	7	0
39.9951	5246	0	0	2	0
40	1619	2	1	1	1
40.0011	2517	2	1	9	3
40.0056	2125	0	0	4	2
40.0072	3500	0	0	1	0
40.0299	6969	2	0	9	1
40.0334	5021	1	0	7	2
40.038	5139	2	1	0	0
40.0396	5680	1	0	6	0
40.0441	6159	1	0	2	0
40.0442	7452	14	4	17	4
40.0468	7351	5	1	4	1
40.0487	9361	0	0	0	0
40.0547	6417	0	0	1	0
40.0594	1861	0	0	2	0
40.0612	3811	1	0	7	0
40.0624	8430	0	0	4	0
40.0647	8369	0	0	0	0
40.0715	1799	1	1	10	1
40.0724	7103	1	0	1	0
40.0772	8896	0	0	1	0
40.0855	923	9	2	7	2
40.0873	8643	6	2	7	1
40.088	5611	0	0	2	0
40.0883	1708	0	0	7	1
40.0941	9381	1	0	1	0
40.0944	2314	8	0	7	1
40.097	9606	0	0	0	0
40.1037	6392	0	0	1	0
40.1145	7501	1	0	5	1
40.116	7465	4	1	8	2
40.1177	8580	2	0	5	0
40.1228	7112	0	0	4	1
40.1253	6738	3	1	9	0
40.1306	3660	0	0	0	0
40.1389	9579	3	0	8	1
40.1408	3590	0	0	1	0
40.1441	1533	0	0	8	0
40.1566	6603	0	0	11	0
40.1661	4909	2	0	6	1
40.1679	5312	0	0	4	0
40.1693	4712	0	0	4	1
40.1831	5497	0	0	1	0
40.1921	9014	1	1	11	3
40.1929	4673	0	0	3	0
40.206	7594	1	0	9	0
40.2109	7188	0	0	2	0
40.2158	1424	0	0	0	0
40.227	1576	0	0	4	1
40.2299	6830	2	0	5	0
40.234	4169	0	0	6	1
40.2396	5728	0	0	3	0
40.2455	365	0	0	1	0
40.2592	2208	0	0	3	0
40.2631	3996	0	0	2	0
40.2649	8098	1	0	1	0
40.2654	6496	9	1	3	1
40.2691	4252	0	0	0	0
40.2809	956	1	0	6	0
40.2821	4101	0	0	1	0
40.2861	5958	0	0	7	0
40.289	4857	2	0	4	0
40.289	1134	0	0	4	0
40.2899	7171	0	0	1	0
40.302	196	0	0	4	0
40.3047	8884	7	3	14	4
40.3059	8372	6	2	12	4
40.3108	3750	0	0	8	1
40.3162	9042	0	0	0	0
40.3164	5291	0	0	3	0
40.3203	5372	0	0	3	1
40.326	9023	0	0	2	0
40.3291	6937	0	0	6	1
40.3316	4010	0	0	5	1
40.3335	4524	2	1	11	1
40.3341	1001	0	0	0	0
40.3508	6858	1	0	3	1
40.3574	71	0	0	5	0
40.3648	7076	6	5	5	0
40.3723	968	6	1	12	2
40.3764	2135	5	2	12	1
40.3778	5093	1	0	13	0
40.3807	4456	1	1	3	0
40.3863	2410	0	0	1	0
40.3947	3665	4	1	10	1
40.405	8040	1	0	2	0
40.409	6036	0	0	0	0
40.4153	2775	1	0	4	1
40.4163	3338	2	1	13	2
40.4168	1749	2	0	6	0
40.4195	6356	0	0	2	1
40.4307	9546	1	0	0	0
40.4369	705	0	0	3	0
40.4405	4156	3	0	8	1
40.4575	7859	3	0	13	1
40.4639	7361	5	2	16	1
40.4691	7180	2	1	10	0
40.4771	3698	0	0	0	0
40.4835	1352	2	0	10	2
40.4914	9286	5	1	9	0
40.4979	3612	0	0	0	0
40.4983	2601	1	0	6	2
40.5019	8809	2	0	10	2
40.5021	4320	1	1	2	0
40.5078	3209	3	0	9	3
40.5084	2698	0	0	0	0
40.5126	3557	0	0	1	0
40.513	2039	1	0	3	1
40.5146	6061	0	0	7	1
40.5438	7987	0	0	1	0
40.5551	713	0	0	1	0
40.5567	7436	2	1	5	2
40.5567	7593	9	3	20	2
40.5576	8127	1	0	4	1
40.5664	332	0	0	9	3
40.5702	1992	3	0	7	2
40.5813	5122	0	0	5	1
40.5854	4642	4	1	10	1
40.5867	484	0	0	2	0
40.5909	220	4	1	9	1
40.5916	7146	2	0	12	1
40.5927	6755	1	0	4	0
40.6128	7466	0	0	3	0
40.6249	9201	0	0	0	0
40.6287	4945	2	0	6	1
40.6378	2339	0	0	11	2
40.6411	9531	0	0	1	0
40.6429	8446	5	0	12	2
40.6518	6293	1	0	9	0
40.6526	5677	8	2	14	3
40.6537	375	1	1	8	3
40.6614	2099	1	0	4	1
40.6972	3493	14	7	15	2
40.6995	5498	1	1	7	2
40.717	7672	0	0	6	1
40.7357	5298	1	0	8	1
40.7403	7195	0	0	2	1
40.7563	9226	0	0	0	0
40.7634	99	1	0	9	0
40.766	7435	0	0	9	2
40.7815	3023	0	0	0	0
40.7818	498	0	0	0	0
40.7962	3015	0	0	0	0
40.8172	7807	1	0	3	0
40.82	5095	4	2	17	3
40.8218	7924	1	1	3	1
40.8225	2404	0	0	6	3
40.8371	8752	0	0	1	0
40.8401	8292	0	0	3	0
40.8411	8261	1	0	6	1
40.8646	2588	0	0	5	0
40.8767	5226	1	0	3	0
40.8816	1100	0	0	3	0
40.8927	4041	0	0	8	1
40.8937	9088	0	0	5	0
40.8958	7827	0	0	0	0
40.8971	973	3	0	4	0
40.8984	1194	6	3	10	1
40.9043	9928	3	0	5	0
40.906	9379	0	0	2	0
40.9116	5072	1	0	5	0
40.93	9461	5	1	9	0
40.9323	1400	2	1	3	0
40.9389	4232	1	1	5	2
40.9402	9625	0	0	0	0
40.9501	1534	0	0	7	0
40.9584	654	2	1	9	1
40.9637	9455	3	1	3	0
40.9708	9104	0	0	1	0
40.9758	5792	0	0	3	0
40.9785	2832	1	0	13	2
40.9825	3048	6	2	11	1
40.9854	7005	0	0	4	1
41.0021	9080	0	0	0	0
41.0208	9183	1	0	4	0
41.0221	5598	0	0	5	1
41.0285	82	0	0	0	0
41.0318	5507	0	0	0	0
41.0331	5710	5	0	8	2
41.0343	5767	0	0	4	2
41.0349	354	5	1	8	3
41.0366	2156	0	0	0	0
41.0373	1215	0	0	0	0
41.0463	3710	0	0	0	0
41.048	3112	2	0	6	0
41.0535	6892	0	0	1	0
41.0608	906	3	0	16	1
41.0725	2675	3	2	7	3
41.0773	2908	17	4	18	3
41.0774	4137	1	0	8	2
41.0824	4552	0	0	1	0
41.0826	9228	10	2	10	2
41.0924	357	1	0	2	1
41.0944	2983	0	0	1	0
41.1218	8591	0	0	0	0
41.1234	8224	0	0	0	0
41.1318	4395	0	0	5	0
41.1331	5035	8	3	10	1
41.1393	5809	0	0	1	0
41.1451	363	0	0	4	2
41.1619	9807	0	0	10	1
41.1711	6773	2	1	8	0
41.1845	53	1	0	1	0
41.1879	7815	2	1	11	3
41.1896	9352	0	0	2	0
41.2044	8076	1	0	4	0
41.2188	4383	4	2	12	1
41.2198	6161	1	0	0	0
41.2256	2140	0	0	4	0
41.2383	7860	0	0	3	1
41.2533	7953	0	0	2	0
41.2571	4152	0	0	3	0
41.2597	5344	0	0	0	0
41.2653	2848	4	1	7	1
41.2685	9669	0	0	2	0
41.2688	8455	9	2	13	4
41.2769	9050	0	0	3	1
41.2797	4005	3	2	8	1
41.2871	2095	3	0	10	1
41.2948	3265	0	0	2	1
41.295	9758	2	0	8	1
41.3011	4501	0	0	2	0
41.3023	1504	0	0	3	1
41.3061	4483	5	1	7	0
41.3143	9317	1	1	1	1
41.3191	218	4	0	10	2
41.3209	2784	0	0	2	0
41.3267	4898	2	2	7	2
41.3364	7748	0	0	2	1
41.3374	3715	0	0	5	0
41.3409	6105	5	3	12	3
41.3437	6171	0	0	5	0
41.3587	2602	0	0	4	0
41.3609	4760	0	0	2	0
41.3719	4472	0	0	1	0
41.3853	6764	0	0	14	4
41.3931	3108	0	0	3	0
41.4203	7089	0	0	3	1
41.4254	8635	0	0	8	0
41.431	6390	2	0	7	0
41.4362	3708	0	0	3	1
41.443	6404	2	0	8	1
41.4445	7467	0	0	3	0
41.4505	5370	1	0	6	1
41.4527	4043	0	0	2	1
41.4543	1133	5	2	8	1
41.4699	8110	1	1	4	0
41.4768	590	2	0	9	5
41.4775	7727	0	0	1	0
41.4778	4143	0	0	2	0
41.4788	8314	7	3	8	1
41.4795	3621	1	0	2	0
41.4812	9826	0	0	4	0
41.4828	6711	0	0	6	2
41.5005	7709	2	0	1	0
41.5026	9127	10	3	11	0
41.5055	4260	0	0	2	0
41.5106	3569	2	1	3	0
41.5109	3781	1	1	3	1
41.516	145	1	0	14	1
41.5227	5109	0	0	9	1
41.5362	4022	0	0	3	0
41.5431	2318	0	0	6	0
41.547	2319	1	0	2	0
41.5509	8146	0	0	3	0
41.5662	7174	0	0	0	0
41.5706	5927	3	0	1	0
41.5735	4441	4	1	3	0
41.5766	7028	6	2	9	0
41.5816	9759	0	0	4	0
41.585	6130	0	0	0	0
41.5866	6742	17	4	15	2
41.5901	745	0	0	4	0
41.6006	8362	0	0	6	2
41.6018	9250	0	0	0	0
41.6112	3922	0	0	0	0
41.6151	8708	0	0	2	0
41.6177	1694	0	0	5	0
41.6179	5990	0	0	2	0
41.6252	5904	0	0	0	0
41.6307	4233	0	0	5	1
41.6441	7197	2	1	5	4
41.6493	7071	0	0	0	0
41.6543	7972	0	0	7	1
41.6833	8293	3	0	6	1
41.6912	649	0	0	5	0
41.6913	4958	1	0	1	0
41.7127	9832	0	0	3	1
41.7139	5937	4	1	13	3
41.7171	8661	18	8	12	2
41.73	1254	0	0	4	0
41.7302	9711	0	0	3	0
41.7303	3222	5	1	13	2
41.7308	2810	0	0	0	0
41.7382	3266	0	0	1	0
41.7476	4953	0	0	2	0
41.7486	7201	2	0	8	0
41.768	8122	1	1	8	1
41.7814	472	0	0	0	0
41.788	8628	0	0	0	0
41.7897	2964	0	0	0	0
41.793	821	1	0	10	2
41.7946	4150	0	0	0	0
41.8019	3783	4	2	6	0
41.8037	2059	0	0	2	0
41.8191	4508	4	0	15	3
41.8283	2501	0	0	1	0
41.8342	7475	0	0	1	0
41.8369	4646	0	0	2	0
41.8388	3745	0	0	6	1
41.84	661	0	0	4	0
41.8435	5866	1	0	6	1
41.8475	9242	7	1	4	0
41.8503	7923	0	0	5	0
41.8538	9116	0	0	5	1
41.8554	6513	0	0	3	1
41.8564	2336	0	0	0	0
41.8648	9993	0	0	4	0
41.865	583	0	0	1	0
41.8846	5421	6	2	12	1
41.8873	1663	0	0	2	1
41.8962	729	11	1	10	3
41.8969	3122	1	0	6	1
41.8979	3798	0	0	1	0
41.898	7852	0	0	8	2
41.8983	9813	0	0	12	1
41.9026	4529	1	0	9	1
41.9084	8021	2	1	7	1
41.9124	4386	0	0	4	2
41.9177	5768	1	0	6	0
41.9225	8617	0	0	4	0
41.9284	2963	0	0	2	0
41.93	6389	1	0	5	1
41.9314	3405	4	1	13	2
41.934	6599	0	0	3	1
41.9341	561	0	0	1	0
41.9372	4949	0	0	0	0
41.9423	4941	9	1	14	4
41.9425	3088	2	1	1	0
41.9454	867	3	1	9	3
41.9467	1459	2	0	16	1
41.9647	1005	0	0	1	0
41.9729	4520	1	1	10	1
41.9769	3901	1	1	8	1
41.9842	2646	0	0	8	1
41.9858	557	0	0	1	0
41.9926	2921	1	0	7	1
41.9958	7975	0	0	1	0
42.0023	4615	1	0	10	4
42.0032	6710	0	0	4	0
42.0037	659	0	0	11	3
42.0051	3018	0	0	5	1
42.0404	826	1	0	1	0
42.042	1282	2	0	14	4
42.0425	9835	0	0	2	0
42.0654	9775	1	1	9	1
42.0883	6746	4	1	9	0
42.0901	1575	0	0	3	0
42.0997	5257	1	1	3	0
42.1078	4350	0	0	0	0
42.1098	5398	0	0	9	1
42.1319	130	4	3	6	3
42.1508	7367	0	0	2	0
42.1789	7888	0	0	1	0
42.1902	2413	0	0	3	0
42.1903	8542	3	1	4	0
42.192	79	0	0	0	0
42.1986	9038	1	0	3	1
42.2052	5547	1	0	3	0
42.2087	7795	2	1	8	3
42.2189	7263	2	0	9	1
42.228	2851	0	0	2	1
42.228	7642	1	0	5	2
42.2365	3295	0	0	0	0
42.2428	9665	0	0	3	0
42.2438	3810	2	1	7	2
42.2507	6165	1	0	8	1
42.2542	462	1	1	8	3
42.2762	4849	0	0	1	0
42.2872	9567	0	0	4	1
42.2901	3412	0	0	0	0
42.2908	3455	0	0	1	0
42.2928	41	0	0	1	0
42.2952	7154	0	0	3	0
42.3006	7226	0	0	3	2
42.3057	2566	16	2	13	5
42.3092	1018	0	0	1	0
42.3096	9221	1	0	8	0
42.3121	7172	1	1	2	0
42.3159	3667	0	0	1	0
42.3223	7145	2	0	9	1
42.3625	6380	2	1	9	0
42.3674	6697	1	0	1	0
42.3691	8085	1	0	3	1
42.3704	7309	0	0	13	1
42.3803	5681	4	1	10	1
42.3818	7905	2	0	8	0
42.3932	5476	0	0	0	0
42.3955	5265	3	1	11	2
42.3987	6966	1	1	5	1
42.4047	935	0	0	4	0
42.4099	7039	0	0	0	0
42.4132	6532	0	0	6	1
42.4182	3630	0	0	0	0
42.4203	4831	0	0	2	0
42.431	3611	0	0	1	0
42.439	8567	0	0	6	0
42.4413	6449	4	2	12	3
42.4421	9135	2	0	6	0
42.445	8188	0	0	3	1
42.4461	4639	0	0	4	1
42.4538	8684	0	0	9	0
42.455	6682	1	0	4	0
42.4623	1734	0	0	1	0
42.4645	8648	1	0	6	0
42.4685	4324	0	0	4	0
42.4736	7360	1	0	3	1
42.4831	8994	0	0	10	0
42.4881	1972	1	0	4	1
42.4895	6343	0	0	11	2
42.4912	6354	1	0	8	3
42.495	6252	0	0	3	1
42.4969	4311	0	0	8	0
42.4986	9816	0	0	0	0
42.503	2150	1	0	3	1
42.5143	8883	0	0	1	0
42.516	832	0	0	0	0
42.5221	9220	0	0	7	1
42.5247	8980	0	0	1	0
42.5253	7169	0	0	9	1
42.5272	6680	0	0	10	3
42.5323	1673	0	0	3	1
42.533	1273	0	0	8	1
42.5593	5010	8	3	7	2
42.5599	9307	4	1	17	2
42.5713	2804	0	0	4	0
42.5758	6242	0	0	5	1
42.5774	6456	0	0	6	0
42.5797	6917	1	0	8	0
42.5888	2471	5	0	8	1
42.5923	5754	0	0	3	1
42.6078	599	0	0	8	3
42.6095	5267	0	0	0	0
42.6103	8913	0	0	4	0
42.6206	2739	3	2	10	1
42.6298	3752	0	0	1	0
42.63	4157	0	0	0	0
42.6374	1592	3	1	8	0
42.6407	3975	0	0	4	0
42.648	9980	3	1	9	1
42.6526	8339	2	1	5	1
42.657	2535	0	0	2	0
42.6788	6984	8	0	11	2
42.6909	6517	0	0	3	1
42.6938	6266	0	0	3	0
42.7137	6879	0	0	3	0
42.7141	1980	1	0	3	1
42.7226	5468	1	0	4	1
42.7264	4843	3	1	8	2
42.7319	8554	1	1	10	4
42.7322	6330	0	0	3	1
42.7419	6561	1	1	0	0
42.7467	9196	4	1	6	0
42.7713	3915	1	1	6	1
42.7768	5224	0	0	1	0
42.7798	9902	1	0	3	0
42.7814	7855	0	0	2	0
42.7818	9733	0	0	3	0
42.7851	9200	4	0	13	3
42.7905	5555	0	0	0	0
42.7924	2922	0	0	10	3
42.8073	9687	0	0	1	0
42.8176	3776	0	0	1	1
42.8233	841	1	0	3	0
42.8254	2348	1	0	6	3
42.8298	9597	1	0	10	1
42.83	2176	0	0	1	1
42.8509	1407	0	0	1	0
42.8522	2712	0	0	12	1
42.8525	5263	5	2	8	0
42.8543	8060	1	0	7	2
42.8574	1715	6	2	13	2
42.8691	6913	7	1	9	2
42.8741	8655	0	0	0	0
42.887	6273	0	0	4	1
42.8932	6368	0	0	6	0
42.8945	7127	3	0	5	0
42.8972	9895	0	0	4	0
42.9068	5155	0	0	4	2
42.9085	7977	1	0	7	0
42.9121	5951	0	0	2	0
42.9167	8934	2	1	11	0
42.9194	4783	1	0	9	0
42.9259	7963	0	0	1	0
42.9417	9137	0	0	3	1
42.9429	8705	0	0	4	1
42.9558	664	0	0	4	0
42.9571	5914	0	0	2	0
42.9706	5988	2	0	5	0
42.9774	5873	0	0	0	0
42.9805	6801	0	0	3	1
42.9854	9858	0	0	1	0
42.9869	4793	1	0	9	1
43.0128	3044	0	0	3	0
43.0144	7971	0	0	3	1
43.0151	9748	0	0	0	0
43.0161	373	0	0	0	0
43.0169	159	1	0	1	0
43.0263	4665	0	0	4	1
43.0296	4644	0	0	0	0
43.0301	2282	2	1	8	2
43.0319	6296	0	0	2	0
43.0359	6519	0	0	1	0
43.0361	4652	0	0	2	1
43.068	9318	0	0	0	0
43.0707	9777	0	0	3	0
43.0869	4525	0	0	0	0
43.0891	7993	2	0	8	1
43.0964	1267	0	0	9	2
43.0984	3045	0	0	2	0
43.1203	730	0	0	2	0
43.123	1331	0	0	1	0
43.1298	4550	0	0	3	0
43.1383	6471	0	0	1	0
43.1575	8459	6	2	22	3
43.1613	7822	0	0	4	0
43.1616	2487	0	0	6	2
43.1698	6844	3	0	7	0
43.1715	3923	0	0	2	2
43.1782	3805	0	0	7	0
43.1837	9854	0	0	3	0
43.2053	7868	2	1	4	0
43.2123	1510	1	1	4	0
43.2224	6940	0	0	6	3
43.2328	6509	3	0	11	1
43.2392	9923	0	0	0	0
43.2417	7589	2	1	8	0
43.2435	9299	0	0	2	0
43.2438	2080	0	0	0	0
43.2503	3584	0	0	6	2
43.2509	6166	0	0	1	0
43.2532	6806	2	0	10	2
43.2603	2624	2	0	8	1
43.2658	9407	1	0	4	1
43.2729	5588	2	0	0	0
43.2735	7986	0	0	1	0
43.274	4625	0	0	4	0
43.2921	6289	0	0	0	0
43.3007	5392	0	0	0	0
43.3028	766	3	0	2	0
43.3055	9202	1	0	7	2
43.3139	195	2	1	16	3
43.3145	6386	0	0	2	0
43.3248	8959	9	4	18	2
43.326	7280	0	0	5	0
43.3301	2350	4	1	7	0
43.3363	6361	1	0	5	0
43.3374	3268	3	2	13	1
43.347	5076	0	0	1	1
43.3481	8619	8	2	13	1
43.3516	4310	13	8	20	2
43.359	4288	0	0	0	0
43.3598	4747	1	0	5	2
43.3627	2172	6	0	9	1
43.3744	4736	1	1	4	1
43.3891	6644	2	1	13	1
43.3903	476	1	0	6	0
43.4003	6376	2	1	12	2
43.4006	5441	0	0	4	1
43.4087	7531	4	0	11	2
43.4181	7114	0	0	0	0
43.421	2943	0	0	11	2
43.4219	7646	0	0	0	0
43.4234	519	0	0	0	0
43.4364	2856	0	0	0	0
43.4628	9198	1	1	3	0
43.4664	2541	1	0	8	2
43.479	508	5	0	15	5
43.4801	4325	1	0	8	1
43.481	6006	5	1	16	3
43.493	8702	1	1	3	2
43.4952	3633	0	0	5	0
43.498	7024	1	1	9	1
43.5082	123	0	0	4	0
43.5175	7108	0	0	2	0
43.5324	5570	3	0	8	2
43.5337	1814	0	0	0	0
43.5411	8143	0	0	1	0
43.5437	2509	0	0	2	0
43.5453	338	0	0	1	0
43.5478	4999	0	0	8	2
43.561	3308	2	2	5	2
43.5727	8170	11	5	22	4
43.5767	8903	0	0	2	0
43.5771	8941	0	0	0	0
43.5799	5578	0	0	1	0
43.5799	8647	0	0	1	0
43.5869	9015	0	0	4	1
43.5937	8642	0	0	3	0
43.5951	4893	0	0	7	0
43.6064	562	0	0	2	1
43.6079	2281	6	2	14	3
43.618	1217	0	0	4	0
43.6341	2523	0	0	0	0
43.6357	4543	2	0	10	1
43.6418	689	1	0	4	1
43.6509	1781	3	0	9	2
43.6551	361	0	0	2	0
43.6557	9931	1	0	0	0
43.6634	2932	0	0	8	4
43.6741	8207	0	0	0	0
43.7153	4823	1	0	7	0
43.7164	9414	0	0	0	0
43.7201	1013	3	1	14	2
43.7341	6944	1	0	9	1
43.7398	2481	0	0	1	0
43.7593	5104	0	0	2	0
43.7647	3054	1	1	3	1
43.7861	8364	0	0	4	1
43.7874	2781	0	0	4	1
43.7881	7455	3	0	7	2
43.7891	4074	1	0	7	1
43.7938	8005	5	3	20	1
43.7953	4882	9	1	14	0
43.8035	539	4	1	13	1
43.8157	1959	0	0	2	0
43.822	6798	1	1	5	3
43.8233	992	0	0	4	1
43.8261	1202	0	0	4	0
43.8291	7935	0	0	4	0
43.8292	838	1	0	10	1
43.8373	3398	0	0	4	0
43.8406	2105	1	0	7	0
43.8504	4070	0	0	1	0
43.8525	2248	4	0	11	1
43.8553	9731	0	0	4	1
43.8556	6520	0	0	9	0
43.8637	2575	0	0	4	0
43.8689	249	1	1	4	0
43.8827	4221	2	0	7	0
43.8897	5094	0	0	6	0
43.8899	3280	0	0	6	0
43.9107	616	5	0	16	1
43.9203	8318	0	0	0	0
43.922	5565	1	1	0	0
43.9251	9515	1	0	13	1
43.9258	2198	0	0	0	0
43.9269	4176	1	0	2	0
43.9285	9106	0	0	1	0
43.9533	4533	0	0	4	0
43.9543	401	0	0	1	0
43.9568	8827	0	0	2	1
43.9622	5603	2	0	4	0
43.9655	5571	0	0	0	0
43.9677	5447	0	0	4	1
43.9758	3071	2	0	10	2
43.9761	6689	1	0	8	0
43.9838	3670	0	0	3	0
43.985	2720	0	0	2	1
44.0057	828	0	0	10	3
44.008	1920	0	0	6	0
44.0175	2478	0	0	3	0
44.0197	5594	1	0	6	3
44.0216	6202	1	0	1	0
44.0238	8695	0	0	3	0
44.0242	737	0	0	0	0
44.0244	2373	2	2	7	3
44.0403	1416	0	0	9	3
44.0471	4308	6	4	14	1
44.0511	2031	1	0	6	0
44.0513	3155	1	1	13	6
44.0567	6997	0	0	6	0
44.0644	2647	1	1	7	1
44.0666	8407	0	0	1	1
44.0806	5784	0	0	0	0
44.0953	485	0	0	2	0
